token,freq
任何,18
劇,18
山東,18
十,18
經,18
毛,18
領域,18
最初,18
飛機,18
像,18
企業,18
選擇,18
而且,18
共同,18
行動,18
亞,18
新聞,18
提出,18
過程,18
疾病,18
節,18
明朝,18
離開,18
顆,18
改,18
相當,18
發行,18
戰役,18
畢業,18
車,18
自然,17
農業,17
宗教,17
你,17
前往,17
星,17
蘇聯,17
大戰,17
下轄,17
家庭,17
記者,17
南部,17
南京,17
總部,17
資源,17
希望,17
道路,17
再次,17
幾乎,17
採取,17
教堂,17
金,17
學習,17
片,17
家族,17
設立,17
著名,17
發表,17
七,17
戰,17
普查,17
常見,17
名字,17
首次,17
物理,17
漫畫,17
女性,17
革命,17
拒絕,16
承認,16
化石,16
酒,16
高速,16
調查,16
武器,16
狀態,16
創作,16
這裡,16
太陽,16
實驗,16
集,16
之前,16
大廈,16
區域,16
九龍,16
還是,16
此後,16
大約,16
爆發,16
基本,16
各種,16
初,16
制度,16
組,16
今,16
設有,16
勢力,16
則是,16
較,16
或者,16
立法,16
協助,16
統治,16
大樓,16
回到,16
低,16
基督,16
實際,16
統一,16
開發,16
軌道,16
應用,16
利用,16
國王,16
牠們,16
中共,16
蒙古,16
居民,16
俄羅斯,15
完成,15
以來,15
一定,15
常,15
打,15
主角,15
進攻,15
聯邦,15
橋,15
路線,15
完全,15
物質,15
市場,15
西部,15
直到,15
跟,15
歌手,15
碼頭,15
未來,15
老,15
失去,15
教會,15
起來,15
顯示,15
速度,15
人們,15
容易,15
從事,15
有限,15
限制,15
幫助,15
遺址,15
作戰,15
噸,15
這樣,15
指出,15
網路,15
版本,15
鐵道,15
言,15
基礎,15
投資,15
指揮,15
東南,15
如此,15
街道,15
獎,15
相同,15
波蘭,15
數據,15
火星,15
科技,15
十分,15
解決,15
專業,15
統計,15
男,15
車輛,15
職業,15
女兒,15
司令,15
地球,15
白,15
規模,15
使得,15
黃,15
國內,15
公開,15
王國,14
董事,14
曾經,14
變成,14
相關,14
娛樂,14
梁,14
色,14
太平,14
第四,14
形,14
死亡,14
位置,14
棲息,14
倫敦,14
簡稱,14
外,14
模式,14
早期,14
故,14
營運,14
抗,14
運輸,14
食物,14
建造,14
標準,14
知識,14
境內,14
兒童,14
特色,14
更多,14
博士,14
相對,14
相信,14
中學,14
看到,14
九,14
案,14
密度,14
俱樂部,14
樓,14
澳門,14
馬,14
數學,14
水平,14
楊,14
架,14
且,14
交易,14
目標,14
北部,14
項目,14
合作,14
手,14
傳播,14
視,14
擊敗,14
博物,14
門,14
系,14
旗,14
公主,14
因而,13
全部,13
電子,13
身份,13
奧地利,13
圖書,13
妻子,13
帶來,13
樂團,13
政策,13
埃及,13
堂,13
其後,13
有時,13
天主,13
恐怖,13
福建,13
目,13
同意,13
末,13
中部,13
數量,13
內部,13
形式,13
流域,13
什麼,13
病,13
公路,13
尤其,13
師,13
賽事,13
紀錄,13
一帶,13
京,13
東京,13
郡,13
現時,13
建,13
居住,13
商業,13
辦公,13
平均,13
準備,13
產業,13
建設,13
盃,13
死,13
墨西哥,13
該國,13
設定,13
公元,13
當局,13
舊,13
社,13
上帝,13
孫,13
產品,13
當選,13
玩家,13
大型,13
生命,13
改變,13
很大,13
男性,13
初期,13
每個,13
加上,13
物種,13
土地,13
新加坡,12
建議,12
描述,12
專輯,12
郭,12
價值,12
發射,12
精神,12
需,12
帝,12
基地,12
人數,12
繼承,12
播放,12
將軍,12
試圖,12
個人,12
改革,12
具,12
遭到,12
應,12
嚴重,12
看,12
經營,12
醫院,12
女子,12
機關,12
先生,12
原本,12
反應,12
事業,12
國會,12
潛艇,12
見,12
信仰,12
廠,12
東部,12
重建,12
創辦,12
眾,12
減少,12
瑞典,12
透過,12
熱帶,12
飛行,12
可是,12
目的,12
律師,12
安全,12
神,12
江蘇,12
主張,12
訓練,12
知道,12
以下,12
創立,12
隻,12
保留,12
半島,12
殖民,12
面,12
月台,12
協會,12
決賽,12
反映,12
線路,12
以前,12
眾多,12
據,12
重慶,12
份,12
恆星,12
華盛頓,12
大會,12
網站,12
元素,12
普遍,12
共產,12
威脅,12
避免,12
寬,12
船,12
儘管,11
表達,11
管,11
推出,11
話,11
感到,11
移民,11
涉及,11
高等,11
機會,11
記錄,11
山脈,11
資訊,11
學位,11
朱,11
保險,11
以後,11
藏,11
陸軍,11
枚,11
去世,11
界,11
季,11
取代,11
首,11
西藏,11
若,11
召開,11
而是,11
留下,11
平方米,11
英格蘭,11
業務,11
人士,11
全球,11
團,11
江,11
反,11
變化,11
園,11
該市,11
周,11
後期,11
給予,11
社區,11
保持,11
佔,11
普通,11
伊斯蘭,11
文字,11
越來越,11
接近,11
報告,11
作者,11
發動,11
隨後,11
接,11
力量,11
火車,11
超,11
以色列,11
之中,11
事,11
件,11
部門,11
公共,11
形象,11
主持,11
出身,11
確定,11
總督,11
主教,11
邊,11
包含,11
洲,11
亨利,11
近,11
公布,11
？,11
強烈,11
演唱,10
復興,10
首都,10
規定,10
並非,10
價格,10
團體,10
羽毛,10
雜誌,10
交流,10
模型,10
工人,10
獨特,10
錦標,10
徐,10
演員,10
東方,10
森林,10
投入,10
特徵,10
對手,10
化學,10
蘇,10
維持,10
皇家,10
君主,10
勞動,10
殺,10
酒店,10
解放,10
神話,10
法庭,10
支,10
派遣,10
意外,10
運作,10
中山,10
放棄,10
類似,10
作家,10
條件,10
杭州,10
運行,10
綫,10
特定,10
群,10
德,10
關於,10
好,10
鏡,10
入侵,10
政權,10
河流,10
之外,10
到達,10
供,10
增長,10
特殊,10
生長,10
圈,10
篇,10
改名,10
文藝,10
手術,10
穩定,10
衝突,10
拍攝,10
總理,10
記,10
俄,10
介紹,10
唱片,10
症,10
一致,10
起源,10
威廉,10
記載,10
相似,10
播出,10
空間,10
國旗,10
強,10
波,10
星期,10
執行,10
醫,10
一切,10
效果,10
逝世,10
權利,10
駐,10
爭議,10
早,10
職務,10
機車,10
過去,10
責任,10
當中,10
立,10
明顯,10
來往,10
警察,10
和平,10
蔡,10
終於,10
推動,10
通,10
結婚,10
男子,10
葡萄,10
有效,10
文明,10
報,10
不滿,10
絕對,9
吃,9
破壞,9
下降,9
再度,9
往往,9
各類,9
未能,9
立方米,9
菲律賓,9
出售,9
重,9
處理,9
引擎,9
家人,9
發布,9
戰略,9
石,9
柏林,9
the,9
空中,9
口,9
評,9
股份,9
顏色,9
集中,9
葉,9
現,9
喜歡,9
肉,9
同樣,9
廣東,9
吳,9
青年,9
父母,9
國務,9
打擊,9
恢復,9
丹麥,9
標誌,9
爆炸,9
資格,9
光,9
第五,9
殿,9
地點,9
進士,9
就讀,9
專門,9
聯繫,9
材料,9
朋友,9
字母,9
隧道,9
知名,9
南方,9
沿海,9
接觸,9
遭,9
瑞士,9
經歷,9
批評,9
其實,9
頻道,9
署,9
強大,9
特大,9
倍,9
媒體,9
核心,9
經理,9
爵士,9
自行,9
電話,9
批,9
階段,9
塔,9
來到,9
浙江,9
分支,9
第1,9
滿洲,9
動畫,9
老師,9
孩子,9
民間,9
那麼,9
古代,9
寫,9
本人,9
不斷,9
本身,9
詞,9
快速,9
全長,9
上陣,9
相互,9
貢獻,9
教學,9
危險,9
芬蘭,9
討論,9
出來,9
奪得,9
表演,9
互相,9
觀眾,9
解釋,9
叫,9
內閣,9
複雜,9
花園,9
武漢,9
古典,9
長達,9
品,9
帶領,9
攻入,9
教授,9
皇后,9
從此,9
綜合,9
保守,9
秘密,9
學者,9
即使,9
此時,9
廟,9
湖泊,9
狀況,9
健康,9
金屬,9
事務,9
古老,9
士兵,9
設備,9
發明,8
地鐵,8
西南,8
重大,8
原來,8
現存,8
小組,8
失敗,8
良好,8
官,8
皆,8
降低,8
下來,8
加,8
圖案,8
命令,8
傅,8
考慮,8
計算,8
或是,8
愛爾蘭,8
方案,8
醫療,8
人工,8
邨,8
何,8
紅,8
儒,8
注意,8
分鐘,8
秘書,8
二世,8
劇情,8
尚,8
劑,8
主題,8
西方,8
文章,8
理工,8
始,8
污染,8
衛生,8
旅遊,8
攝影,8
聚集,8
明,8
工藝,8
測試,8
沒,8
翌年,8
中環,8
表面,8
貓,8
俄國,8
小時,8
白色,8
因素,8
維也納,8
病逝,8
瀋陽,8
知,8
山西,8
秦,8
前身,8
賽季,8
房屋,8
軟體,8
明確,8
封,8
翻譯,8
下午,8
圖,8
施,8
打算,8
鄧,8
素,8
佛教,8
提高,8
武,8
十一,8
典型,8
餐廳,8
幻想,8
高中,8
變,8
隨即,8
關,8
實現,8
依據,8
需求,8
左右,8
工資,8
大小,8
長度,8
程度,8
意見,8
學術,8
光棍,8
卡,8
提升,8
大多,8
臨時,8
的話,8
教師,8
亞洲,8
內地,8
許,8
書記,8
轉,8
澳大利亞,8
報道,8
意義,8
利益,8
宋,8
加州,8
支援,8
編輯,8
約翰,8
尋找,8
非洲,8
澳洲,8
靠,8
上升,8
政,8
大道,8
信息,8
鏡頭,8
監督,8
廳,8
編碼,8
書院,8
安排,8
內戰,8
巨大,8
善,8
平方千米,8
比如,8
芝加哥,8
小型,8
雄性,8
局長,8
熱,8
真正,8
部長,8
等等,8
銀河,8
廣播,8
燃料,8
按,8
贏得,8
粒子,8
海岸,8
符號,8
以外,8
持有,8
佔地,8
市民,8
曹,8
襲擊,8
首府,8
公分,8
抗議,7
尋求,7
主人,7
然後,7
醫學,7
適合,7
滿,7
投票,7
讀,7
興趣,7
駐守,7
重點,7
臺灣,7
戲,7
意識,7
事情,7
基金,7
觀測,7
清真,7
常常,7
海洋,7
烏克蘭,7
熊貓,7
差異,7
吸引,7
面對,7
a,7
規劃,7
任命,7
交換,7
發達,7
詩,7
指導,7
現象,7
無綫,7
生態,7
湖南,7
混合,7
套,7
道德,7
平原,7
名稱,7
町,7
做法,7
真實,7
茶,7
困難,7
高達,7
池,7
哲學,7
綱,7
某些,7
貿易,7
條約,7
傳說,7
市區,7
王朝,7
覆蓋,7
左,7
意,7
較為,7
體系,7
取消,7
最多,7
連接,7
年級,7
右,7
識別,7
探測,7
原著,7
雖,7
風暴,7
突破,7
礁,7
樹,7
意味,7
石油,7
現有,7
員工,7
母音,7
調整,7
豐富,7
十字,7
訪問,7
核糖,7
喬治,7
司馬,7
作出,7
傳,7
興建,7
剛,7
邏輯,7
場所,7
發出,7
結合,7
收斂,7
公爵,7
貴族,7
選出,7
港島,7
款,7
她們,7
觀點,7
校園,7
臺,7
著作,7
各地,7
建國,7
緬甸,7
舉辦,7
食用,7
花,7
官方,7
較小,7
詩人,7
體現,7
列,7
愛,7
航線,7
錄製,7
亮,7
普魯士,7
住宅,7
大獎,7
想像,7
天星,7
網,7
命,7
裔,7
奴隸,7
實行,7
其它,7
移動,7
任務,7
找到,7
議院,7
弗吉尼亞,7
公民,7
伊麗莎白,7
短,7
維新,7
領先,7
紐西蘭,7
魚,7
用作,7
策略,7
簽訂,7
北角,7
激烈,7
氏,7
基,7
氣候,7
努力,7
島嶼,7
司法,7
流行,7
覺得,7
楚,7
幣,7
韓國,7
航班,7
領袖,7
強調,7
詩歌,7
年輕,7
公務,7
店,7
方言,7
旗下,7
球員,7
大使,7
分析,7
宣佈,7
刺激,7
創造,7
空軍,7
檢查,7
城堡,7
返回,7
匈奴,7
奧運,7
校長,7
專科,7
達成,7
在此,7
題材,7
輛,7
湯姆,7
不可,7
長期,7
好友,7
榮譽,7
路易斯,7
顧問,7
放,7
特有,7
很少,7
孔,7
提名,7
決策,7
迅速,7
班,7
球季,7
導演,7
歌曲,7
樂隊,7
近年,7
二戰,7
高級,7
甘肅,7
設施,7
雲南,7
本地,7
事實,7
評論,7
講述,7
生存,7
方向,7
之下,7
唐朝,7
天然,7
艦,7
回,7
申請,7
城門,7
魔法,7
水庫,7
名義,7
轟炸,7
病毒,6
含有,6
四川,6
杯,6
對應,6
提到,6
側,6
外國,6
遠,6
最近,6
每天,6
多樣,6
搜索,6
對象,6
吸收,6
籃球,6
上映,6
邱,6
阻止,6
邦,6
醫生,6
銷售,6
乘,6
程序,6
欣賞,6
感,6
百,6
消費,6
聯絡,6
證明,6
嘗試,6
進口,6
試驗,6
師範,6
確認,6
口號,6
牌,6
超人,6
禁止,6
財產,6
席,6
規則,6
藉由,6
男友,6
開,6
方形,6
島上,6
止,6
隨機,6
收入,6
延伸,6
反射,6
群眾,6
日期,6
諮詢,6
通車,6
死後,6
翡翠,6
上市,6
住,6
成年,6
賈,6
財政,6
年度,6
壓力,6
過來,6
安裝,6
動力,6
輿論,6
直至,6
操作,6
助理,6
邀請,6
徒,6
羅,6
該片,6
院長,6
太空,6
形容,6
專利,6
種類,6
更名,6
能量,6
事物,6
架構,6
經驗,6
車展,6
論,6
說法,6
公眾,6
教導,6
信號,6
牙齒,6
咖啡,6
須,6
戲劇,6
米蘭,6
形狀,6
丈夫,6
金融,6
遺傳,6
歡迎,6
促進,6
全家,6
朝,6
擴展,6
秦國,6
機制,6
立場,6
邊境,6
開展,6
授予,6
畫,6
享受,6
電池,6
更加,6
寫作,6
戀,6
火,6
工,6
私人,6
雕刻,6
鐵,6
說服,6
十八,6
始建,6
跑道,6
立刻,6
南北,6
東西,6
改編,6
合法,6
大大,6
造,6
端,6
季節,6
日耳曼,6
城區,6
首先,6
河道,6
出土,6
時常,6
日報,6
愛情,6
穆斯林,6
南極,6
選區,6
影片,6
近代,6
階級,6
劃分,6
參議,6
卡爾,6
電梯,6
定居,6
校區,6
密碼,6
行業,6
個體,6
宮,6
粵,6
朝廷,6
加工,6
容納,6
新城,6
司,6
表明,6
商品,6
依靠,6
兼,6
血統,6
廣告,6
中間,6
敘利亞,6
缺乏,6
嬴,6
呈,6
童年,6
強度,6
法案,6
通往,6
真理,6
神奇,6
榜,6
隊員,6
製成,6
原始,6
協議,6
但丁,6
在內,6
呂,6
公,6
今日,6
彼此,6
電力,6
版權,6
手法,6
大眾,6
虛擬,6
解散,6
洛杉磯,6
海盜,6
畫家,6
懷孕,6
行走,6
代理,6
教宗,6
上述,6
那裡,6
設置,6
繪畫,6
來源,6
成績,6
停止,6
大西,6
進軍,6
平面,6
夫人,6
職,6
玻璃,6
騎兵,6
判決,6
經典,6
家中,6
形態,6
習俗,6
搖滾,6
深入,6
底,6
二十,6
地產,6
鄉鎮,6
進步,6
走,6
行,6
效力,6
退役,6
黎,6
符合,6
客運,6
河北,6
情感,6
無論,6
象徵,6
難,6
蕭,6
呼吸,6
優勢,6
時任,6
神經,6
像是,6
亦是,6
酒精,6
對抗,6
濃度,6
美麗,6
邊緣,6
電車,6
元朗,6
依然,6
平等,6
蔣,6
色彩,6
發起,6
深圳,6
批准,6
袁,6
始終,6
國歌,6
質量,6
基因,6
jr,6
連,6
商店,6
肯定,6
成長,6
別墅,6
開放,6
滅亡,6
民眾,6
展覽,6
離,6
成熟,6
第七,6
碑,6
陷入,6
定義,6
心,6
如同,6
通訊,6
『,6
正確,5
總署,5
席位,5
機器,5
弟弟,5
耶穌,5
羅馬尼亞,5
興起,5
美洲,5
贊助,5
中立,5
工具,5
亦為,5
稱作,5
父,5
領土,5
源,5
開設,5
史,5
各界,5
通道,5
匈牙利,5
哈定,5
種植,5
水果,5
江西,5
培養,5
虎丘,5
包,5
否認,5
鄰近,5
海峽,5
圖像,5
加熱,5
施工,5
生涯,5
下令,5
建成,5
得知,5
動作,5
虛構,5
眼,5
抵抗,5
氣體,5
參謀,5
成都,5
炎,5
化合,5
尾巴,5
如今,5
融合,5
旅行,5
修正,5
公交,5
體型,5
推進,5
不好,5
兵,5
of,5
圍,5
信,5
新型,5
正常,5
生下,5
漢朝,5
連任,5
醒亞,5
王子,5
佔據,5
親,5
物品,5
洪,5
儀式,5
升級,5
十二,5
越南,5
感覺,5
龐大,5
水系,5
晚間,5
藝人,5
預防,5
理事,5
宮廷,5
狗,5
引發,5
武裝,5
鎮壓,5
演化,5
市政,5
辭去,5
狩獵,5
裝置,5
啟超,5
海底,5
印第安那,5
受傷,5
民,5
地圖,5
官吏,5
查爾斯,5
某種,5
望遠,5
房間,5
以北,5
珊瑚,5
戰後,5
障礙,5
耕地,5
波音,5
細節,5
壘,5
巡迴,5
掌握,5
情節,5
艘,5
妻,5
壁畫,5
預算,5
少數,5
展開,5
第六,5
棉花,5
學科,5
外科,5
亞馬遜,5
穿,5
無關,5
如下,5
傷害,5
遭遇,5
頻率,5
久,5
宇宙,5
陸,5
按照,5
鑒,5
競爭,5
轉變,5
先,5
每秒,5
分類,5
撤銷,5
廈門,5
湖北,5
發送,5
家長,5
澤東,5
巴西,5
故宮,5
往,5
傑出,5
泰安,5
次年,5
敵人,5
消息,5
裡面,5
蘇格蘭,5
態度,5
廖,5
競賽,5
手段,5
專家,5
診斷,5
查理,5
請,5
洛桑,5
慶祝,5
極,5
戰國,5
甘,5
信任,5
觀,5
殺害,5
神秘,5
創建,5
微博,5
棒球,5
堅持,5
介入,5
歷任,5
祖先,5
溫泉,5
措施,5
滅絕,5
東海,5
柯林頓,5
澳,5
評價,5
認知,5
執政,5
超級,5
部落,5
呈現,5
察覺,5
最佳,5
連續,5
鎊,5
體積,5
事故,5
練習,5
抵達,5
長官,5
新華,5
學名,5
傳承,5
繞,5
收藏,5
先進,5
新鮮,5
60%,5
省級,5
參賽,5
退出,5
對外,5
現場,5
防禦,5
樓梯,5
預測,5
神聖,5
組合,5
溫度,5
日常,5
指定,5
感情,5
首相,5
食品,5
指示,5
同盟,5
早年,5
堡,5
落後,5
一半,5
教習,5
換,5
編號,5
陝西,5
列入,5
書中,5
誕生,5
距,5
廣西,5
泥塑,5
赴,5
相機,5
免費,5
群島,5
貨幣,5
最低,5
技能,5
成本,5
底部,5
google,5
慈善,5
侵略,5
喇嘛,5
西遊,5
赤道,5
客體,5
民兵,5
樂,5
直徑,5
郗,5
托勒密,5
廣,5
有的,5
貝多芬,5
nba,5
主流,5
聲明,5
今天,5
該屬,5
風險,5
隸屬,5
接管,5
預期,5
飲料,5
岸,5
郵政,5
裝甲,5
找,5
政務,5
督,5
北海,5
莫斯科,5
簡單,5
馮,5
叫做,5
長大,5
修建,5
入,5
任期,5
明治,5
土耳其,5
物業,5
依舊,5
該地,5
場地,5
結局,5
黑人,5
昆明,5
意思,5
宣傳,5
留,5
分配,5
聲稱,5
改制,5
合成,5
級別,5
合理,5
般,5
路易,5
身亡,5
紅軍,5
學會,5
貨車,5
歸,5
亞歷山大,5
馬達,5
趙國,5
請求,5
現實,5
予,5
客戶,5
文忠,5
本片,5
杜,5
大氣,5
各個,5
空氣,5
體色,5
突變,5
興奮,5
對此,5
認可,5
固定,5
軍團,5
溫,5
手中,5
相,5
展出,5
演奏,5
周圍,5
濟南,5
不僅,5
汞,5
血壓,5
信託,5
千,5
冷卻,5
挑戰,5
藥物,5
青海,5
泳兒,5
構成,5
馬來西亞,5
進而,5
長沙,5
排名,5
出戰,5
斯,5
保存,5
公會,5
教皇,5
騎士,5
加盟,5
』,5
錯誤,5
情緒,5
人均,5
固體,5
任職,5
飾,5
信奉,5
餘下,5
文獻,5
辭職,5
游擊,5
宿舍,5
拜占庭,5
延長,5
羅伯特,5
當年,5
方便,5
輪,5
攻克,5
理想,5
華視,5
船上,5
河南,5
軍人,5
程,5
潘,5
名單,5
持續,5
醫師,5
合,5
階層,5
繼,5
秋,5
其餘,5
轉移,5
適當,5
通用,5
勞工,5
移居,5
勝利,5
物體,5
認識,5
品牌,5
議長,4
允許,4
神達,4
優惠,4
遂,4
劍,4
牧場,4
真相,4
招募,4
擴建,4
擴大,4
某個,4
他人,4
後面,4
吉,4
負,4
草本,4
名譽,4
挪威,4
永江,4
聖母,4
體長,4
戀愛,4
某,4
平方英里,4
校舍,4
深,4
最好,4
高溫,4
排列,4
80%,4
特點,4
協定,4
南延,4
則天,4
董,4
西曼,4
春秋,4
荷蘭,4
帶給,4
簽約,4
較大,4
橄欖,4
步兵,4
比起,4
古物,4
海水,4
波希米亞,4
常用,4
快,4
選手,4
青銅,4
島津,4
原有,4
檔,4
網球,4
乃,4
擔心,4
武術,4
尼龍,4
波斯,4
改裝,4
嚴格,4
危機,4
下頜,4
量子,4
喬治亞,4
改造,4
落成,4
相近,4
吉他,4
瑪麗,4
順,4
接收,4
寶貝,4
新竹,4
題,4
飛,4
亞軍,4
同治,4
節日,4
公安,4
開幕,4
郵票,4
企圖,4
則為,4
全面,4
突然,4
貨物,4
軍閥,4
廢除,4
出租,4
歌,4
遊行,4
專用,4
電,4
毀,4
營業,4
第3,4
苦艾,4
度過,4
背景,4
本線,4
法規,4
比例,4
用地,4
終結,4
艱難,4
研發,4
台中,4
流經,4
船員,4
維吾爾,4
颱風,4
成分,4
頭,4
樂器,4
火箭,4
論文,4
禮,4
接替,4
球會,4
財富,4
不得,4
技巧,4
微,4
案件,4
世凱,4
階,4
一旦,4
怎麼,4
針對,4
完善,4
如何,4
商人,4
過枝,4
術語,4
後衛,4
數字,4
有權,4
罪名,4
casey,4
此前,4
這麼,4
第八,4
考試,4
冰川,4
辦法,4
靠近,4
志願,4
沈,4
評定,4
進球,4
血栓,4
庫,4
恐龍,4
服裝,4
年齡,4
詹姆斯,4
高原,4
躲避,4
首領,4
分佈,4
克拉克,4
句,4
局部,4
選,4
農民,4
中東,4
楚國,4
高架,4
葉片,4
種種,4
上訴,4
委任,4
雨水,4
進程,4
當然,4
本作,4
足,4
金字,4
職位,4
身上,4
影像,4
優秀,4
滑冰,4
共振,4
狀元,4
著重,4
印第安,4
黑,4
釋放,4
協調,4
老闆,4
帶走,4
官員,4
乾隆,4
修復,4
衍生,4
薩摩,4
身分,4
丹羽,4
琉球,4
德意志,4
軍力,4
前進,4
警署,4
等級,4
充電,4
當天,4
代言,4
義務,4
總量,4
以西,4
獎勵,4
排水,4
都市,4
遷移,4
餐,4
照片,4
前期,4
出色,4
