token,freq
daily,297
secondhand,296
possible,295
realize,295
lead,294
inside,293
taste,291
disadvantages,289
attention,288
strongly,287
adult,285
improve,285
works,284
teach,284
bring,284
cost,283
﻿in,283
personal,283
responsible,282
focus,282
customer,281
skill,280
small,280
face,278
everything,277
space,277
decrease,276
old,276
rule,274
consider,274
sense,273
solve,272
protect,272
lose,272
books,272
whole,270
teenagers,270
nonsmokers,268
learned,268
set,267
'm,267
once,267
large,266
career,266
thought,265
according,265
anything,264
clean,263
helps,262
avoid,262
behavior,262
dinner,261
quite,261
influence,261
given,260
lots,260
women,258
affected,257
side,256
meals,254
freedom,254
together,253
major,252
step,251
friend,250
wants,250
seats,247
system,247
sure,246
negative,246
hope,245
myself,245
play,244
comes,243
including,241
down,241
talk,241
ask,241
shop,240
suffer,239
deal,239
everywhere,239
balance,238
child,238
expensive,237
topic,237
comfortable,237
affects,237
show,236
active,236
campus,236
furthermore,235
related,234
﻿,234
short,234
off,234
respect,234
against,232
here,231
advantage,231
higher,231
true,230
stress,230
develop,230
parent,230
addicted,230
fees,228
change,228
disturb,228
academic,228
spending,227
everybody,226
management,226
're,225
delicious,225
inhale,224
relax,224
end,223
wo,223
fee,223
hence,223
pollution,222
enter,222
nothing,222
tired,221
issue,220
destroy,220
increasing,219
amount,219
becomes,219
danger,216
beneficial,215
pressure,215
﻿part,214
﻿it,214
afford,214
apply,214
fire,214
rules,212
special,212
worked,211
stay,210
clothes,209
past,208
policy,208
teacher,207
using,207
period,207
caused,205
strong,205
individual,205
salary,204
ever,203
thinking,203
spare,203
mean,201
service,201
leave,199
toxic,199
uncomfortable,199
certain,199
continue,197
economic,196
smoked,196
present,196
die,195
until,194
japanese,193
seems,193
graduation,193
love,193
rest,192
tell,192
word,192
pocket,191
﻿nowadays,190
likely,190
feeling,189
prepare,188
companies,188
valuable,187
again,186
receive,185
private,185
form,184
definitely,184
control,183
called,183
purpose,183
prohibited,182
pregnant,182
seat,182
helpful,182
separate,181
hurt,181
dishes,180
fresh,179
opportunities,179
simply,179
death,179
essential,179
classes,178
back,177
singapore,177
independence,177
follow,177
prevent,176
workers,176
trouble,176
build,175
totally,175
among,175
later,175
anyone,175
sick,174
condition,174
dining,173
instance,173
needed,173
communication,173
act,172
probably,172
grow,172
level,171
wrong,171
relationship,171
himself,171
manner,170
fun,170
decide,170
owners,170
concentrate,169
soon,168
found,168
development,167
mostly,166
fulfill,166
kids,165
argue,165
foods,165
practical,164
question,164
low,164
mature,163
impact,163
begin,163
earned,163
knows,163
goes,162
hold,162
popular,162
complete,162
yet,160
communicate,160
along,160
under,159
table,159
alone,159
stand,159
'll,158
taken,158
night,157
imagine,157
itself,157
contains,157
precious,156
majority,156
store,156
degree,156
enjoying,155
following,155
finish,155
becoming,154
busy,154
takes,154
seen,154
early,153
father,153
economy,152
house,152
surely,151
sit,151
terrible,151
tend,151
giving,150
generation,150
basic,150
summer,150
create,149
certainly,149
proper,149
breathing,148
worry,148
unhealthy,148
handle,148
positive,148
lack,147
owner,147
rate,147
financially,146
nonsmoking,146
perhaps,146
depend,145
colleges,145
beside,145
directly,145
grades,145
heavy,145
looking,144
duty,144
else,144
personally,144
aware,144
research,143
considered,143
forbidden,143
persons,141
respiratory,141
harms,141
answer,141
quality,141
vacation,141
action,141
bans,140
universities,140
unpleasant,140
﻿as,140
unfair,140
finding,140
club,139
solution,139
costs,139
success,139
proud,139
boss,139
concerned,138
seem,138
rich,138
break,138
paid,138
became,138
everyday,138
group,138
started,138
ones,138
schools,137
taught,137
breath,137
process,137
longer,137
either,137
schedule,136
spent,136
employment,136
grade,135
trying,135
shopping,135
chemicals,135
towards,134
extremely,134
allowance,134
happen,134
general,133
words,133
please,133
forbid,133
lunch,133
substances,132
field,131
graduated,131
term,131
homework,131
limited,131
interesting,131
dirty,130
energy,130
paying,130
worker,130
addiction,130
laws,130
mother,129
within,129
exposed,129
depends,129
generally,128
chances,128
recently,128
open,128
drugs,127
properly,127
week,127
allows,127
spread,127
doubt,126
playing,126
nice,126
task,126
experienced,126
per,126
talking,125
upon,125
men,125
include,125
gradually,125
drink,125
absolutely,125
habits,125
employees,124
variety,124
achieve,124
fashion,124
sitting,124
fair,123
fine,123
except,123
effort,123
anywhere,123
suggest,122
decision,122
mouth,122
cool,122
role,122
thirdly,122
offer,121
woman,121
brings,121
effective,121
whatever,121
difficulty,120
employee,120
month,120
difficulties,120
easier,119
training,119
close,119
dislike,118
gas,118
suitable,118
office,118
surrounding,118
leisure,118
cases,118
﻿the,117
train,117
forget,117
pakistan,116
impossible,116
loss,116
anymore,116
worth,115
employers,115
acquire,115
professional,115
appropriate,114
china,114
coffee,114
rid,113
type,113
successful,113
governments,113
indeed,113
badly,112
position,112
oneself,112
lessons,112
thailand,112
interest,112
available,112
coming,112
felt,111
lost,111
interested,111
city,111
read,111
abilities,111
prohibit,111
guests,110
based,110
nation,110
plan,109
disadvantage,109
further,109
seriously,109
clear,109
section,109
street,109
turn,109
forced,108
korea,108
join,108
run,108
modern,107
ill,107
aspects,107
normal,107
book,106
community,106
bit,106
front,106
provides,106
wanted,105
baby,105
types,105
indonesia,105
inhaling,105
market,105
pleasure,104
population,104
kill,104
attitude,104
opinions,104
peoples,104
drug,103
results,103
compared,103
member,103
price,103
situations,103
died,103
've,103
ready,103
responsibilities,102
fully,102
required,102
english,102
release,101
four,101
–,101
remember,101
left,101
eventually,101
reality,101
pass,101
culture,101
worst,101
came,101
source,100
youth,100
teaching,100
appreciate,100
innocent,100
increases,100
carefully,100
damages,100
sum,100
addictive,100
gets,99
fail,99
citizens,99
appetite,99
lastly,99
wish,99
members,99
encourage,99
significant,99
waiter,98
increased,98
simple,98
hands,98
conclude,98
leads,98
state,98
serve,98
trend,98
entering,97
industry,97
saying,97
concern,97
careful,97
confidence,96
buying,96
anyway,96
mood,96
information,96
late,96
bus,96
greatly,96
apart,96
involved,95
fast,95
risks,95
older,95
heard,95
clearly,94
otherwise,94
shows,94
divide,94
causing,94
force,93
asthma,93
share,93
tough,93
yes,93
building,92
games,92
middle,92
additional,92
computer,92
teachers,91
consideration,91
entire,91
sometime,91
tar,91
goal,91
greater,91
understanding,91
recent,91
behind,91
fall,91
inhaled,90
went,90
workplace,90
spaces,90
happiness,90
contain,90
tax,90
rooms,90
drinking,90
helping,89
graduating,89
expense,89
safe,89
perfect,89
prefer,89
﻿there,89
told,89
dream,89
unless,88
reasonable,88
nonsmoker,88
poisonous,88
bar,87
potential,87
classroom,87
exist,87
image,87
colleagues,87
quickly,87
cigar,87
strictly,87
subject,87
chemical,87
terms,87
blood,86
nobody,86
angry,86
attend,86
freely,86
parts,85
extent,85
teaches,85
manners,85
collage,85
particular,85
obviously,85
prepared,85
despite,84
measures,84
specific,84
highly,84
sake,84
ideas,84
useless,84
scholarship,84
poison,84
speaking,84
survive,84
department,84
news,84
junior,83
cancers,83
sides,83
campaign,83
internet,83
cough,83
phenomenon,83
lesson,83
argument,83
sleep,83
shops,83
considering,83
exercise,83
tutor,83
illegal,83
bars,83
add,82
interests,82
promote,82
travel,82
desire,82
developing,82
knowing,81
meaningful,81
immediately,81
saw,81
closed,81
individuals,81
ago,81
effectively,81
direct,81
accept,81
physical,80
somebody,80
maintain,80
destroys,80
strict,80
bear,80
patrons,80
points,80
indoor,80
factor,80
priority,80
current,79
moment,79
walk,79
smells,79
sign,79
sales,79
hour,79
pretty,79
adapt,79
addict,78
interfere,78
mentioned,78
bodies,78
nearby,78
light,78
brain,78
conditioned,77
raise,77
personality,77
abroad,77
slowly,76
relieve,76
waitress,76
filled,76
similar,76
selfish,76
polluted,76
willing,76
growing,76
performance,76
harder,76
speak,75
whose,75
damaged,75
move,75
provided,75
morning,75
claim,75
separated,75
enjoyment,75
younger,74
tried,74
actions,74
annoying,74
require,74
pollute,74
staff,74
unable,74
detrimental,74
supposed,74
call,74
earlier,74
﻿a,74
fewer,73
lower,73
power,73
fit,73
method,73
limit,73
obvious,72
eyes,72
divided,72
belong,72
allowing,72
legal,72
half,72
hardly,71
obtain,71
semester,71
perspective,71
insist,71
substance,71
produce,71
severe,71
preparation,71
says,71
bother,71
lessen,70
send,70
developed,70
hazard,70
saving,69
ages,69
suffering,69
consequences,69
nature,69
explain,69
mental,69
top,69
safety,69
profit,69
character,69
wise,69
somewhere,69
babies,69
poverty,69
efforts,69
elderly,69
medical,69
internship,68
shown,68
illness,68
contact,68
percent,68
stores,68
possibility,68
senior,68
regular,67
huge,67
widely,67
cash,67
issues,67
subjects,67
diners,67
interpersonal,67
﻿college,67
mainly,67
throw,66
attack,66
material,66
thousands,66
disturbed,66
station,66
aside,66
hobby,66
comfort,66
single,65
notice,65
ought,65
asked,65
requires,65
finance,65
exposure,65
products,65
truly,65
progress,65
throughout,65
enhance,64
kong,64
budget,64
hong,64
smelling,64
stage,64
groups,64
revenue,64
conditions,64
feelings,64
foreign,64
teenager,63
decreasing,63
injurious,63
standard,63
cut,63
unhappy,63
pleasant,63
patience,63
disgusting,63
educational,62
basis,62
possibly,62
whenever,62
efficient,62
dangers,62
smart,62
recognize,62
upset,62
﻿many,62
looks,62
regard,62
media,62
assignments,62
courses,62
patient,62
growth,62
earth,62
favor,61
particularly,61
tasks,61
rely,61
zone,61
disturbing,61
changed,61
dine,61
employer,61
nevertheless,61
consumers,60
hospital,60
unfortunately,60
physically,60
born,60
measure,60
proven,60
efficiently,60
taiwan,60
teeth,60
participate,60
gained,60
status,60
primary,60
follows,60
boring,59
knew,59
wonderful,59
part-,59
mentally,59
co,59
wasting,59
encouraged,59
fill,59
designated,59
brought,59
contribute,59
confident,59
meaning,59
learnt,59
schoolwork,59
prove,59
hear,59
graduates,59
selling,59
facing,58
expected,58
manager,58
took,58
cope,58
materials,58
realized,58
weak,58
thank,58
across,58
difference,58
cover,58
﻿when,58
beginning,58
beautiful,58
months,58
relations,58
broaden,58
polite,58
correct,58
wisely,57
starts,57
factors,57
drop,57
creates,57
thai,57
program,57
pick,57
ash,57
importantly,57
theory,57
discipline,57
local,57
natural,57
quitting,57
managing,56
sufficient,56
car,56
streets,56
mall,56
surroundings,56
awareness,56
ok,56
enclosed,56
account,56
annoyed,56
favorite,56
careers,56
feels,56
experiencing,56
touch,56
s,55
matters,55
clubs,55
grown,55
keeping,55
achievement,55
concentration,55
proved,55
park,55
lifestyle,55
sections,55
depending,55
numerous,55
relaxed,55
survey,55
competitive,55
accepted,55
fatal,55
reading,55
smog,54
arrange,54
test,54
asking,54
toward,54
hang,54
hazardous,54
considerate,54
hotels,54
larger,54
thinks,54
researches,54
carry,54
sad,54
'd,54
police,54
philippines,54
circumstances,53
regulations,53
adjust,53
famous,53
examples,53
boys,53
equal,53
reduced,53
exactly,53
competition,53
beings,53
wait,53
tables,53
organization,53
party,53
harmed,53
aspect,53
healthier,53
impolite,53
facilities,52
indirectly,52
carbon,52
convenience,52
treat,52
fumes,52
suddenly,52
unnecessary,52
global,52
likes,52
evening,52
holidays,52
holiday,52
satisfy,52
supporting,52
science,52
enable,52
gave,51
black,51
specially,51
stopped,51
finished,51
steps,51
perform,51
rude,51
weekend,51
excellent,51
impression,51
consequence,51
perfectly,51
challenge,51
write,51
setting,51
meeting,51
establishments,50
resume,50
goals,50
ideal,50
biggest,50
happens,50
studied,50
starting,50
wide,50
relaxation,50
seeing,50
vital,50
expect,50
ensure,50
forever,50
relaxing,50
visitors,50
attending,50
engage,49
prohibition,49
requirements,49
cooking,49
overall,49
internships,49
annoy,49
ends,49
someday,49
gaining,49
indirect,49
recommend,49
bigger,49
stuff,49
load,49
profits,49
discussion,49
stick,49
assistant,49
influenced,49
enrich,49
walking,49
burning,49
complain,49
victim,48
lighten,48
hotel,48
improved,48
seek,48
expand,48
satisfied,48
occur,48
﻿recently,48
search,48
scholarships,48
applying,48
option,48
faced,48
music,48
boy,48
thanks,48
satisfaction,48
burn,48
necessity,48
alcohol,47
holding,47
exchange,47
parties,47
workforce,47
sacrifice,47
ultimately,47
decided,47
equally,47
applied,47
—,47
killing,47
girls,47
choices,47
negatively,47
influences,47
encounter,47
states,47
textbooks,47
ignore,47
entered,46
girl,46
illnesses,46
lecture,46
mistake,46
plenty,46
serving,46
outdoor,46
dish,46
neglect,46
waiters,46
challenges,46
advance,46
nearly,46
five,46
happily,46
ten,46
endure,46
sort,46
remain,46
deaths,46
cram,46
nose,46
aim,46
businesses,46
met,46
projects,46
cook,46
deadly,46
worried,46
wage,46
secondary,46
pain,45
adverse,45
﻿yes,45
youngsters,45
shall,45
permitted,45
dependent,45
forward,45
educated,45
twice,45
arguments,45
sell,45
offered,45
watch,45
demand,45
entertainment,45
temporary,45
final,45
adopt,45
passed,45
produced,45
none,45
colorful,45
rise,45
managers,45
essay,45
taxes,44
library,44
kills,44
ahead,44
chinese,44
reducing,44
buildings,44
america,44
guess,44
﻿for,44
dealing,44
improving,44
opposite,44
leading,44
selves,44
check,44
style,44
draw,44
strange,44
obey,44
mine,44
beyond,44
relationships,44
communicating,44
stronger,44
afraid,44
mention,44
signs,44
visit,44
lucky,43
ruin,43
stops,43
economically,43
purposes,43
teens,43
stomach,43
flavor,43
included,43
concept,43
troubles,43
rent,43
pubs,43
expenditure,43
behave,43
dollars,43
mistakes,43
miss,43
cons,43
line,43
regret,43
includes,42
occupation,42
affecting,42
chain,42
tension,42
win,42
flexible,42
factory,42
sustain,42
alternative,42
schedules,42
advertisement,42
regulation,42
frequently,42
inconvenience,42
funds,42
actual,42
supported,41
currently,41
﻿some,41
report,41
team,41
lazy,41
spite,41
classmates,41
routine,41
bronchitis,41
reach,41
planning,41
restricted,41
pollutes,41
circle,41
fight,41
﻿we,41
fourth,41
waiting,41
return,41
attract,41
gather,41
accumulate,41
putting,41
tv,41
talent,41
flow,40
ease,40
warning,40
harming,40
okay,40
necessarily,40
hundred,40
welcome,40
employed,40
scientific,40
accident,40
truth,40
pros,40
spirit,40
spoil,40
curricular,40
penalty,40
water,40
exam,40
relief,40
regardless,40
resources,40
former,40
key,40
commonly,40
timer,40
sports,40
allergic,40
charge,39
guest,39
corner,39
implemented,39
friendly,39
facts,39
values,39
suppose,39
contrary,39
balancing,39
zones,39
explore,39
comfortably,39
whom,39
catch,39
shoes,39
hunting,39
dues,39
scientists,39
wall,39
weekends,39
crucial,39
hot,39
basically,39
solved,39
pack,39
options,39
﻿now,39
partly,39
societies,39
entirely,39
losing,38
select,38
filter,38
smelly,38
usual,38
ingredients,38
ignored,38
discuss,38
average,38
helped,38
throat,38
citizen,38
payment,38
﻿today,38
monoxide,38
permanent,38
regarding,38
bills,38
acceptable,38
sickness,38
absorb,38
forbidding,38
unlike,38
decisions,38
ventilation,38
newspaper,38
establish,38
clerk,38
wealth,38
reduces,38
succeed,38
rapidly,38
views,38
minds,38
keeps,37
wherever,37
online,37
changes,37
trip,37
critical,37
floor,37
received,37
preparing,37
approach,37
interact,37
million,37
dead,37
fields,37
list,37
plays,37
hardship,37
treasure,37
particles,37
phone,37
pub,37
workload,37
head,37
yellow,37
loan,37
network,37
punishment,37
decreases,37
minority,37
drinks,37
levels,37
sensitive,36
convenient,36
deny,36
percentage,36
cleaner,36
remove,36
killer,36
stopping,36
tells,36
center,36
soft,36
presence,36
ground,36
latter,36
enforce,36
economical,36
somehow,36
providing,36
awful,36
evidence,36
rising,36
consequently,36
kept,36
enjoyable,36
threat,36
below,36
demands,36
escape,36
labor,36
national,35
schooling,35
naturally,35
discourage,35
users,35
choosing,35
herself,35
somewhat,35
alleviate,35
finances,35
pursue,35
god,35
profession,35
hospitals,35
skin,35
circumstance,35
victims,35
malls,35
services,35
complex,35
organs,35
running,35
foremost,35
advice,35
crime,35
cities,35
experiment,34
discomfort,34
recommended,34
oppose,34
headache,34
added,34
held,34
review,34
carcinogenic,34
cleaning,34
meanwhile,34
destroying,34
heavily,34
parks,34
enables,34
agreed,34
admit,34
road,34
liver,34
lectures,34
attractive,34
bank,34
thousand,34
joining,34
relation,34
smoky,34
effected,34
doctor,34
tastes,34
hurts,34
television,34
adds,34
additionally,34
excuse,34
duties,34
coin,34
anti,34
nervous,34
began,34
smile,34
toxins,33
involve,33
honest,33
bought,33
location,33
passing,33
land,33
offices,33
happened,33
sleeping,33
background,33
gases,33
unemployment,33
debate,33
events,33
challenging,33
textbook,33
range,33
sight,33
overtime,33
e.,33
doctors,33
commitment,33
humans,33
consume,33
relatively,33
hygiene,33
anybody,33
element,33
cooperate,33
bright,33
thoughts,33
undoubtedly,33
entrance,33
vary,33
legislation,33
suffered,33
note,33
outweigh,33
content,32
reports,32
pregnancy,32
bill,32
funny,32
systems,32
collect,32
oxygen,32
millions,32
premises,32
friendship,32
wages,32
fined,32
technology,32
protection,32
consumer,32
introduced,32
restrict,32
blame,32
cashier,32
box,32
sound,32
europe,32
govt,32
function,32
protected,32
monthly,32
total,32
equip,32
stressful,32
burdens,32
statistics,32
score,32
sorry,32
sentence,32
allocate,32
conversation,32
created,31
campaigns,31
game,31
prices,31
increasingly,31
neither,31
wonder,31
tobaccos,31
completing,31
listen,31
supplement,31
separating,31
consuming,31
wasted,31
edge,31
cells,31
savings,31
cafe,31
relevant,31
suggestion,31
son,31
failure,31
offers,31
complicated,31
sooner,31
gone,31
environmental,31
merely,31
loans,31
smaller,31
history,31
spends,31
language,31
stressed,31
advocate,31
efficiency,31
teen,31
concerns,30
placed,30
chronic,30
probability,30
irritated,30
t,30
successfully,30
contributes,30
establishment,30
organizations,30
lesser,30
adversely,30
controversial,30
inconvenient,30
creating,30
discover,30
immediate,30
shorter,30
brother,30
nor,30
baht,30
changing,30
eye,30
stations,30
extreme,30
nt,30
goods,30
protecting,30
trained,30
dreams,30
examination,30
finishing,30
hurting,30
chat,30
minutes,30
emphysema,30
decline,30
horrible,30
indoors,30
purchase,30
strength,30
released,30
policies,30
twenty,30
piece,29
fix,29
disturbs,29
impacts,29
path,29
story,29
telling,29
cooperation,29
stated,29
requirement,29
puff,29
faster,29
staying,29
produces,29
café,29
movie,29
coughing,29
discussed,29
familiar,29
significance,29
destroyed,29
welfare,29
motivation,29
horizons,29
hall,29
introduce,29
butts,29
﻿to,29
model,29
devote,29
supply,29
served,29
adding,29
exhausted,29
worries,29
treatment,29
﻿having,29
registration,29
suit,29
winter,29
questions,28
portion,28
conflict,28
dying,28
remains,28
costly,28
security,28
assignment,28
cheap,28
preventing,28
warming,28
merits,28
gathering,28
visitor,28
guy,28
ashes,28
hundreds,28
wealthy,28
behaviors,28
expenditures,28
showing,28
crowded,28
base,28
trains,28
e,28
joy,28
breaks,28
compare,28
project,28
thereby,28
b,28
prohibiting,28
peers,28
independently,28
solving,28
era,28
productive,28
patients,28
organize,28
numbers,28
moral,28
items,28
exams,28
positions,28
disturbance,28
moving,27
forms,27
enjoys,27
tendency,27
century,27
warn,27
observe,27
decreased,27
symptoms,27
sale,27
exception,27
horizon,27
generations,27
urge,27
paper,27
united,27
kid,27
fume,27
emotional,27
fell,27
encouraging,27
inconsiderate,27
sent,27
socially,27
walls,27
granted,27
monetary,27
diverse,27
allowances,27
conscious,27
methods,27
imposed,27
normally,27
minimum,27
struggle,27
passively,27
diligent,27
contained,27
target,27
damaging,27
written,27
argued,27
carcinogens,27
kfc,27
punished,26
clients,26
elementary,26
homes,26
﻿these,26
desires,26
plus,26
s.,26
toilet,26
attacks,26
teenage,26
refuse,26
sport,26
refresh,26
cafes,26
yen,26
user,26
pays,26
peace,26
household,26
reported,26
imitate,26
door,26
respected,26
painful,26
m,26
﻿is,26
writing,26
deeply,26
western,26
symbol,26
accidents,26
actively,26
employ,26
commitments,26
interrupt,26
stroke,26
gains,26
product,26
guarantee,26
theories,26
drive,26
chosen,26
property,26
interview,26
looked,26
stable,26
compelled,26
carried,26
talents,26
volunteer,26
distract,26
birth,26
transportation,25
cold,25
tolerance,25
avoided,25
obligation,25
washing,25
cigars,25
feed,25
determine,25
assume,25
wife,25
memory,25
evil,25
failed,25
socialize,25
showed,25
firmly,25
﻿should,25
stepping,25
scent,25
addicts,25
ruined,25
gift,25
insurance,25
curse,25
enjoyed,25
marks,25
bored,25
pure,25
tolerate,25
spreading,25
beg,25
merit,25
leaving,25
disorders,25
chose,25
bag,25
six,25
specifically,25
cleanliness,25
vice,25
date,25
unique,25
rare,25
﻿if,25
controlled,25
believed,25
expose,25
juggle,25
compromise,25
hardships,25
conditioner,25
resist,25
korean,24
refrain,24
figure,24
firm,24
bringing,24
arises,24
summary,24
happening,24
event,24
acknowledge,24
outcome,24
picture,24
fortunate,24
original,24
﻿have,24
﻿what,24
begins,24
overcome,24
compounds,24
disappear,24
passion,24
peaceful,24
meaningless,24
standing,24
fog,24
tool,24
stupid,24
tutoring,24
u.,24
intend,24
transition,24
faces,24
vacations,24
emphasis,24
lay,24
previous,24
nuisance,24
accustomed,24
double,24
bed,24
searching,24
focused,24
smoothly,24
curriculum,24
heath,24
confused,24
odor,24
formal,24
invest,24
ruins,24
academics,24
democratic,24
traveling,24
hire,24
constantly,24
colleague,24
restrictions,23
capable,23
till,23
followed,23
leaves,23
supports,23
costumers,23
prior,23
circulation,23
wash,23
deserve,23
inevitably,23
exists,23
clothing,23
foul,23
sources,23
strive,23
approve,23
institutions,23
lifetime,23
nasty,23
polluting,23
countless,23
hair,23
preference,23
pride,23
guilty,23
deep,23
surround,23
acquired,23
understood,23
appear,23
associated,23
fault,23
bosses,23
official,23
linked,23
vicinity,23
puffing,23
tests,23
hobbies,23
ordinary,23
raised,23
abandon,23
scale,23
eager,23
acquiring,23
dormitory,23
capacity,23
mark,23
consumption,23
suicide,23
belongs,23
facility,23
movies,22
largest,22
belief,22
aptitude,22
marketing,22
conduct,22
elements,22
strengthen,22
credit,22
environments,22
achieved,22
rates,22
happier,22
resulting,22
ambience,22
i.,22
neglected,22
tertiary,22
needless,22
educate,22
permit,22
customs,22
tiring,22
seeking,22
couple,22
calm,22
lighting,22
principle,22
walks,22
cherish,22
fulfil,22
receiving,22
handed,22
spoiled,22
curious,22
hazards,22
admitted,22
considerable,22
slow,22
town,22
hopefully,22
relatives,22
inflation,22
luxury,22
unusual,22
kitchen,22
attracted,22
application,22
persuade,22
irritating,22
advertisements,22
distraction,22
blow,22
distance,22
improvement,22
master,22
crazy,22
theoretical,22
built,22
elders,22
foundation,22
smelled,22
aid,22
prepares,22
punish,22
freshman,21
wastage,21
chef,21
fetus,21
dinners,21
dust,21
seniors,21
realistic,21
post,21
burned,21
labour,21
shift,21
widespread,21
pity,21
undergraduate,21
motivated,21
name,21
crisis,21
injure,21
worthwhile,21
excel,21
﻿i'm,21
satisfying,21
unconsciously,21
minor,21
cultivate,21
solutions,21
sold,21
opposed,21
caring,21
struggling,21
plans,21
roles,21
impose,21
ours,21
ate,21
ice,21
priorities,21
dad,21
﻿everyone,21
periods,21
movement,21
attempt,21
remind,21
shock,21
fellow,21
focusing,21
hinder,21
access,21
﻿most,21
male,21
consists,21
noticed,21
existence,21
determination,21
daughter,21
﻿first,21
regarded,21
toxin,21
majors,21
continuously,21
accordingly,21
accomplish,21
crowd,21
engineering,21
elder,21
round,21
resolve,21
broke,21
qualities,21
occupy,21
pre,21
watching,21
concepts,20
assist,20
shorten,20
passage,20
won,20
boxes,20
learns,20
advanced,20
breakfast,20
﻿cigarette,20
earnings,20
strain,20
practically,20
formed,20
treated,20
widen,20
lived,20
etiquette,20
liberty,20
necessities,20
inevitable,20
secure,20
assistance,20
desirable,20
slightly,20
serves,20
beauty,20
imposing,20
prevents,20
inhalation,20
restricting,20
suck,20
