token,freq
sore,53
serta,53
sdh,53
menurut,53
admin,53
suruh,52
merasa,52
kemudian,52
diberikan,52
mudah,52
sukses,51
makan,51
mana,50
bahwa,50
khusus,49
sana,49
membuat,49
na,49
seharusnya,49
melakukan,48
gitu,48
biar,48
of,48
best,48
ramah2,47
zamrud,47
keluhan,47
masalah,47
central,47
good,47
kembali,47
sebelumnya,46
dapet,46
walaupun,46
semakin,45
g,45
aku,45
klinik,45
apakah,45
bertanya,45
penjelasan,45
suka,44
tiap,44
k,44
menangani,44
dll,44
sekitar,44
ditangani,44
alasan,44
gk,44
butuh,43
prosedur,43
telah,43
bagi,43
dilayani,43
oke,43
merawat,43
dikasih,43
kebersihan,43
tersebut,43
pembayaran,43
lumayan,43
maaf,43
pasti,43
sembuh,42
tua,42
spesialis,42
menjelaskan,42
sedikit,42
for,42
super,41
mengecewakan,41
makin,41
cara,41
diperbaiki,41
ok,41
perbaiki,40
kalian,40
beda,40
mobil,40
baik2,40
istri,40
lift,40
bikin,40
tinggi,40
suami,40
parkiran,40
keadaan,39
area,39
gigi,39
agar,39
siang,39
boleh,39
cuman,39
selesai,39
hingga,38
dg,38
konsultasi,38
si,38
adik,38
hrs,38
tahu,38
saran,38
bagaimana,38
dong,38
sadikin,38
resep,38
harga,37
vip,37
sering,37
hasan,37
telepon,37
respon,37
info,37
in,37
tim,36
infus,36
mahal,36
panggil,36
tinggal,36
gimana,36
tes,36
kosong,36
habis,35
terhadap,35
sulit,35
bolak,35
allah,35
muda,35
kasir,35
kursi,35
emang,35
aneh,34
memberi,34
jantung,34
main,34
kecil,34
sedangkan,34
segera,34
sigap,33
maupun,33
karyawan,33
jawaban,33
meskipun,33
surat,33
it,33
coba,33
memiliki,33
duduk,32
cepet,32
boromeus,32
terjadi,32
so,32
entah,32
pergi,32
usg,32
manajemen,32
ketus,32
makasih,32
panjang,32
lewat,32
ditanya,32
lihat,32
tidur,32
konfirmasi,32
benar,32
mendapat,32
trus,32
darurat,32
terakhir,31
bapak,31
ribet,31
kesana,31
uang,31
tenaga,31
yaa,31
buka,31
alat,31
pribadi,30
pengunjung,30
sibuk,30
dateng,30
cari,30
radiologi,30
my,30
ingin,30
lancar,30
kualitas,30
visit,30
lt,30
kepala,29
kedepan,29
peralatan,29
pokok,29
loket,29
harap,29
was,29
cekatan,29
berapa,29
dekat,29
billing,29
roda,29
very,29
lanjut,29
kok,28
mah,28
takut,28
apapun,28
ditingkatkan,28
pukul,28
you,28
tepat,28
aplikasi,28
ngantri,28
pelayan,28
via,28
hp,28
seluruh,28
rontgen,28
dua,28
1.,28
rasa,28
baik.,27
sejak,27
soal,27
liat,27
sayang,27
tersedia,27
sebelum,27
praktek,27
pengobatan,27
walau,27
sambil,27
pindah,27
opal,27
bicara,27
sebelah,27
melihat,26
swasta,26
diberi,26
kedua,26
blm,26
sungguh,26
rujuk,26
2.,26
disitu,26
tingkatkan,26
terlihat,26
beres,26
angkat,25
pak,25
naik,25
pegawai,25
bs,25
meninggal,25
deh,25
bekerja,25
setengah,25
pelayananya,25
doang,25
gercep,25
operator,25
nanti,25
ganti,25
penunggu,25
covid,24
amat,24
ramah.,24
motor,24
sikap,24
gini,24
they,24
dri,24
anggrek,24
ranap,24
semangat,24
oprasi,24
giliran,23
iya,23
tuh,23
termasuk,23
untung,23
seminggu,23
mantap,23
eh,23
bener,23
suster2,23
kandungan,23
tak,23
mama,23
ngomong,23
menyenangkan,23
bantu,23
lelet,23
nada,23
posisi,23
turun,23
call,22
dtg,22
mati,22
diminta,22
komunikasi,22
informatif,22
pemerintah,22
pintu,22
siap,22
center,22
bawah,22
terburuk,22
telp,22
bbrp,22
pertanyaan,22
menerima,22
seorang,22
that,22
berkas,22
besok,22
keren,22
kayak,21
kebetulan,21
keamanan,21
detail,21
alur,21
beliau,21
icu,21
menjawab,21
lahan,21
an,21
tadi,21
dimana,21
rubi,21
siapa,21
anna,21
kemarin,21
all,21
kertas,21
pengambilan,21
op,21
scan,21
3.,21
segala,21
tentang,21
tlp,20
berbeda,20
dirujuk,20
peduli,20
dokter2,20
gratis,20
ngga,20
cerita,20
ampun,20
senior,20
total,20
terlebih,20
perbaikan,20
menanyakan,20
this,20
not,20
bertugas,20
shbc,20
tuhan,20
bantuan,20
bad,20
management,20
wa,20
bed,20
selain,20
-ku,20
pusat,20
dpt,20
tsb,20
nyawa,20
ketemu,20
berada,20
perhatian,20
care,20
perempuan,20
ditambah,20
paham,19
tpi,19
loh,19
ataupun,19
gabisa,19
mengambil,19
diperiksa,19
n,19
friendly,19
pengguna,19
berjalan,19
rapi,19
judes,19
supaya,19
komunikatif,19
tetep,19
sentosa,19
teman,19
sejauh,19
nurse,19
melalui,19
room,19
dibilang,19
tensi,19
murah,19
tulang,18
gatau,18
modern,18
melahirkan,18
tutup,18
terkesan,18
masukan,18
pcr,18
up,18
skrg,18
luka,18
kebanyakan,18
attitude,18
utama,18
be,18
bangunan,18
segi,18
pdhl,18
diagnosa,18
ac,18
wc,18
mending,18
kasar,18
bakal,18
positif,18
hebat,18
kasian,18
seharian,18
apa2,18
tht,18
demam,18
antara,18
diangkat,18
tangan,18
dah,18
oksigen,18
berat,18
yah,18
etika,18
set,18
full,18
orang2,18
jawa,18
data,18
prima,17
sebaiknya,17
mba,17
time,17
ulang,17
on,17
kejadian,17
valet,17
senang,17
overall,17
antriannya,17
trimakasih,17
review,17
lokasi,17
nakes,17
kesan,17
meski,17
minimal,17
swab,17
tiba2,17
sepertinya,17
panas,17
sm,17
berlian,17
keseluruhan,17
seenaknya,17
bingung,17
sehari,17
aamiin,17
test,17
booking,17
membutuhkan,17
memakai,17
pilihan,17
berkunjung,17
kl,17
suasana,17
mata,16
minum,16
efisien,16
adanya,16
masyarakat,16
mengalami,16
basement,16
trs,16
tentu,16
nyari,16
beri,16
meminta,16
adm,16
laki2,16
berikan,16
but,16
pula,16
sya,16
are,16
marah,16
akses,16
bayi,16
istirahat,16
kesakitan,16
mandiri,16
kebaikan,16
dlm,16
jauh2,16
begini,16
pilih,16
vaksin,15
jgn,15
bapa,15
membawa,15
dibandingkan,15
kulit,15
terasa,15
diganti,15
benar2,15
check,15
sp,15
gt,15
have,15
tambah,15
oktober,15
kanker,15
unit,15
tengah,15
bulak,15
maju,15
usah,15
santo,15
oh,15
jenguk,15
mencari,15
biasanya,15
memadai,15
tugas,15
senin,15
cover,15
terbesar,15
suhu,15
opname,15
payah,15
kejang,15
cm,15
kunjungan,15
malem,15
santun,15
team,15
msh,15
solusi,15
air,15
ngobrol,15
daerah,15
inti,15
bila,15
lakukan,15
helm,15
dijawab,15
ditindak,15
senyum,15
duluan,15
mushola,15
disayangkan,15
memeriksa,15
telat,15
at,14
memutuskan,14
membedakan,14
usia,14
tindak,14
kendaraan,14
mengerti,14
jaman,14
engga,14
tumor,14
thanks,14
kesalahan,14
topas,14
daripada,14
jujur,14
menghubungi,14
paru,14
kejelasan,14
keburu,14
poliklinik,14
here,14
mengatakan,14
keramahan,14
dahulu,14
ngasih,14
beli,14
asal,14
saraf,14
dipermudah,14
salam,14
bu,14
top,14
maret,14
rasanya,14
tagihan,14
when,14
rekam,14
reservasi,14
hamil,14
just,14
pirus,14
terawat,14
maksimal,14
konsul,14
dasar,13
perusahaan,13
bag,13
dipersulit,13
sekelas,13
alhamdulilah,13
sumpah,13
kiri,13
me,13
standby,13
pertahankan,13
alami,13
pikir,13
lbh,13
abis,13
jarak,13
birokrasi,13
jalur,13
oknum,13
ko,13
sekian,13
sesuatu,13
cuek,13
diruang,13
berbagai,13
sebenarnya,13
pusing,13
apabila,13
b,13
kasihan,13
dok,13
teliti,13
sempat,13
penunjang,13
sabtu,13
keras,13
mri,13
kenyamanan,13
bertemu,13
mas,13
diluar,13
sop,13
mcu,13
gada,13
nungguin,13
customer,13
besuk,13
from,13
mengenai,13
panggilan,13
mandi,13
memilih,13
badan,13
aman,13
ny,13
mengantar,13
kaget,13
menu,13
poko,13
akhir,13
mengikuti,13
bernama,13
sdm,13
berasa,13
dijelaskan,12
males,12
kecelakaan,12
digunakan,12
kesal,12
obgyn,12
diambil,12
if,12
ulasan,12
shift,12
wanita,12
hidup,12
nomer,12
4.,12
dihubungi,12
berbicara,12
kadang,12
menghargai,12
eksekutif,12
with,12
smua,12
apotek,12
nafas,12
malu,12
terpaksa,12
situ,12
terkait,12
suara,12
lahiran,12
standar,12
ngerti,12
ramah-ramah,12
thank,12
kabar,12
mengurus,12
diruangan,12
rsup,12
berpengalaman,12
berdasarkan,12
ortu,12
there,12
empati,12
terapi,12
mengantri,12
mengutamakan,12
lucu,12
penjaga,12
patient,12
isolasi,12
gmn,12
serius,12
pd,12
tiba,12
selanjutnya,12
aturan,12
pemulihan,12
taman,12
serba,11
terdapat,11
terbantu,11
gawat,11
nya.,11
maria,11
diperhatikan,11
we,11
berharap,11
meja,11
gizi,11
biarkan,11
rutin,11
kasus,11
hotel,11
perlakuan,11
lupa,11
diperlakukan,11
membayar,11
tanggung,11
kekurangan,11
job,11
dlu,11
bidan,11
emosi,11
mutiara,11
subuh,11
kebon,11
bagus.,11
ct,11
urusan,11
belakang,11
cs,11
geraham,11
mertua,11
2x,11
bersyukur,11
jarang,11
kacau,11
kapok,11
day,11
telaten,11
lelah,11
dibantu,11
slow,11
kompeten,11
sebesar,11
awam,11
nuhun,11
berikut,11
mulut,11
cocok,11
cairan,11
penting,11
april,11
ward,11
sat,11
jahitan,11
mengarahkan,11
dijadwalkan,11
minus,11
pasca,11
bahasa,11
menuju,11
itupun,11
diri,11
sok,11
kamis,11
sesak,11
puasa,11
nurses,11
strategis,11
ahli,11
kamu,11
niat,11
terimakash,10
saudara,10
antar,10
mampu,10
sengaja,10
bersikap,10
professional,10
disarankan,10
langganan,10
yakin,10
really,10
belajar,10
sedih,10
dokumen,10
responsif,10
pengen,10
kek,10
selang,10
bener2,10
spt,10
infusan,10
arah,10
emg,10
jati,10
sayangnya,10
kaki,10
dibuat,10
menyarankan,10
sepenuh,10
patah,10
berubah,10
can,10
korban,10
menyuruh,10
jumlah,10
tenang,10
pelatihan,10
tarif,10
tangani,10
kemuning,10
cape,10
urus,10
makanya,10
lahir,10
minim,10
kunjung,10
bln,10
rusak,10
elizabeth,10
kapan,10
lamban,10
x,10
tujuan,10
manual,10
koordinasi,10
mesin,10
sebuah,10
tertera,10
membalas,10
buku,10
kena,10
know,10
menghadapi,10
experience,10
sebagian,10
ngurusin,10
perhatikan,10
sendirian,10
maka,10
fotocopy,10
antigen,10
rasakan,10
ni,10
fokus,10
were,10
membingungkan,10
kesembuhan,10
merekomendasikan,10
ini.,10
emergency,10
bentak,10
kritis,10
jm,10
layak,10
mamah,10
pln,10
kakak,10
kasi,10
lu,10
dn,9
jdi,9
demi,9
normal,9
do,9
recommended,9
pengantar,9
anjing,9
pasang,9
help,9
dokternya,9
gaada,9
ucapkan,9
akibat,9
juta,9
far,9
tolonglah,9
hatur,9
drop,9
percuma,9
mengapa,9
teh,9
singkat,9
se,9
will,9
krg,9
pendidikan,9
edukasi,9
manusia,9
kotor,9
by,9
medical,9
gede,9
keputusan,9
kaka,9
lemah,9
get,9
terjaga,9
nanganin,9
faskes,9
registrasi,9
segitu,9
ku,9
rapid,9
kemo,9
dioperasi,9
pendarahan,9
office,9
hemato,9
kerumah,9
peraturan,9
disediakan,9
sofa,9
mesti,9
y,9
swt,9
food,9
sangatlah,9
bau,9
tadinya,9
menolak,9
kesulitan,9
internasional,9
rata2,9
laboratorium,9
agustus,9
sma,9
otak,9
dago,9
penggunaan,9
sekalian,9
dipertahankan,9
kritik,9
got,9
evaluasi,9
ibu2,9
bersama,9
great,9
rekomendasi,9
kartu,9
kanan,9
sakit.,9
anggota,9
perubahan,9
perban,9
any,9
pekerja,9
berusaha,9
helpful,9
puskesmas,9
over,9
patients,9
baju,9
mempunyai,9
baca,9
3x,8
ttp,8
dicek,8
parking,8
mengangkat,8
foto,8
selamat,8
mgkn,8
batuk,8
syarat,8
riwayat,8
ttg,8
menjalankan,8
isi,8
aga,8
ibadah,8
bertambah,8
perawatnya,8
non,8
perut,8
ber,8
menelepon,8
kesabaran,8
nah,8
ketat,8
hilang,8
wajar,8
services,8
treatment,8
nyeri,8
bekas,8
has,8
nyambung,8
one,8
batu,8
pelayanannya,8
arahan,8
napas,8
ngambil,8
berdiri,8
kecuali,8
dicover,8
hubungi,8
serasa,8
rsb,8
menyampaikan,8
byk,8
pelanggan,8
lambung,8
baik-baik,8
adil,8
klu,8
pekerjaan,8
layani,8
umur,8
mall,8
tekanan,8
lho,8
juli,8
gue,8
berjam,8
juga.,8
nih,8
kemaren,8
dilihat,8
pasilitas,8
doctors,8
kls,8
da,8
jiwa,8
kinerja,8
yaitu,8
kpd,8
cctv,8
8.,8
doctor,8
way,8
bpjs.,8
kalah,8
insurance,8
terbatas,8
minimarket,8
menjalani,8
rmh,8
memudahkan,8
bertanggung,8
rapih,8
terletak,8
perawat2nya,8
salut,8
ikut,8
apa-apa,8
sepi,8
1-2,8
juni,8
oper,8
dibawah,8
papah,8
kemana,8
santai,8
menemukan,8
plg,8
long,8
mei,8
terjangkau,8
berterimakasih,8
sebulan,8
lama.,8
rata,8
them,8
kehilangan,8
menolong,8
kebagian,8
per,8
buang,7
katolik,7
ya.,7
mendaftar,7
sholat,7
diarahkan,7
komplit,7
heran,7
website,7
jga,7
laki,7
bidang,7
tanda,7
ramai,7
dikarenakan,7
udara,7
gampang,7
libur,7
relatif,7
beserta,7
september,7
dalem,7
menyediakan,7
clean,7
only,7
betah,7
pria,7
mengganti,7
alhasil,7
menyatakan,7
please,7
jasa,7
gara2,7
maklum,7
blg,7
kerjaan,7
urutan,7
cenderung,7
tertentu,7
tercover,7
indonesia,7
ekg,7
nunggunya,7
acc,7
dokter.,7
sekarat,7
sekalipun,7
suatu,7
vallet,7
cardiac,7
copy,7
syaraf,7
gtu,7
alternatif,7
bayangin,7
meningkatkan,7
pantas,7
ampe,7
sc,7
sombong,7
wifi,7
berjuang,7
dimulai,7
gua,7
pasien.,7
memperhatikan,7
more,7
diperbolehkan,7
s,7
kopo,7
letak,7
november,7
lagi.,7
h,7
memperbaiki,7
fast,7
krna,7
as,7
fotokopi,7
lemas,7
foodcourt,7
berbelit,7
peserta,7
setidaknya,7
people,7
berpikir,7
trauma,7
dsb,7
menjenguk,7
merasakan,7
observasi,7
negatif,7
email,7
keterangan,7
ob,7
dirumah,7
acuh,7
sgt,7
sj,7
menunjukkan,7
dokter2nya,7
percaya,7
dokter-dokter,7
their,7
bahan,7
kunjungi,7
sayangkan,7
pulsa,7
what,7
lagi2,7
bel,7
deket,7
dikit,7
sementara,7
duit,7
canggih,7
telinga,7
sangan,7
empedu,7
harapan,7
benerin,7
lempar,7
kantin,7
work,7
sia,7
raya,7
gelang,7
kooperatif,7
asisten,7
merupakan,7
lingkungan,7
your,7
direkomendasikan,7
khawatir,7
cmn,7
sehat2,7
memerlukan,7
ujung,7
diantar,7
free,7
seolah,7
berkualitas,7
diam,7
sorry,7
dibiarkan,7
mentang,7
berarti,7
dibawa,7
response,7
kehamilan,7
plus,7
skrng,7
jumat,7
ad,7
persulit,7
nerima,7
sodara,7
lot,7
penangannya,7
dikenakan,7
menghabiskan,7
court,7
tulisan,6
rubby,6
membaik,6
like,6
diperlukan,6
musholla,6
bnget,6
kemungkinan,6
dicabut,6
pemandangan,6
antrean,6
disaat,6
hihi,6
berjaga,6
dini,6
penangan,6
kegiatan,6
sekedar,6
manusiawi,6
dipanggil2,6
mencoba,6
ksh,6
benar-benar,6
bangun,6
sngat,6
quite,6
gila,6
ragu,6
apoteker,6
u,6
pasen,6
stress,6
percobaan,6
times,6
sebentar,6
kontak,6
hr,6
pesan,6
terbilang,6
contoh,6
cuci,6
kedatangan,6
place,6
dengar,6
membangun,6
mnt,6
radio,6
gw,6
praktik,6
tamah,6
terlengkap,6
first,6
dibanding,6
tolak,6
mendengar,6
layaknya,6
lindungan,6
sesama,6
pertolongan,6
dipahami,6
bercanda,6
saling,6
membersihkan,6
because,6
rame,6
privasi,6
menemani,6
5.,6
permintaan,6
kesel,6
mendengarkan,6
dibuka,6
didukung,6
sisi,6
tubuh,6
abk,6
line,6
slalu,6
tahan,6
ramah²,6
ngabisin,6
front,6
even,6
parkirannya,6
some,6
status,6
hcu,6
knp,6
januari,6
than,6
drama,6
barulah,6
nengok,6
residen,6
tlg,6
butuhkan,6
disiplin,6
buta,6
kendala,6
kehabisan,6
sblm,6
komplen,6
memburuk,6
berterima,6
ditanyain,6
mendampingi,6
baik²,6
gara,6
whatsapp,6
ods,6
beda2,6
bedakan,6
dunia,6
bersabar,6
terkena,6
mengerikan,6
tiga,6
sarankan,6
guna,6
chat,6
terkenal,6
bkn,6
janji,6
facility,6
dbd,6
songong,6
covid-19,6
executive,6
jaya,6
disampaikan,6
memuaskan.,6
tukang,6
padat,6
mempersulit,6
cabut,6
masukin,6
pasein,6
gapapa,6
brp,6
tv,6
akasia,6
usus,6
pelayananan,6
memanggil,6
dipasang,6
then,6
fungsi,6
❤️,6
ditanyakan,6
tegas,6
sesek,6
jajaran,6
diatas,6
ginjal,6
pa,6
lobby,6
hangat,6
keliatan,6
efektif,6
dimarahin,6
sempit,6
irene,6
apotik,6
berkali2,6
capek,6
terlayani,6
mempertahankan,6
stroke,6
same,6
digestif,6
orang-orang,6
mengingat,6
sempet,6
tulus,6
ditraining,6
♡,6
bnyk,6
masuknya,6
14.00,6
ditelpon,6
kerabat,6
urgent,6
terpercaya,6
sadar,6
perjanjian,6
agung,6
error,6
hidung,6
saking,6
belakangan,6
betul,6
apresiasi,6
umumnya,6
menyimpan,6
atm,6
menyebalkan,6
pernyataan,6
pemberkasan,6
dapatkan,6
sus,6
tulis,6
dibagian,6
wkt,6
situasi,6
pipi,6
aktif,6
sempurna,5
ama,5
nilai,5
warga,5
wkwkwk,5
pendapat,5
berguna,5
toh,5
biopsi,5
administrative,5
papa,5
too,5
publik,5
kebijakan,5
x-ray,5
teknologi,5
r.,5
berkata,5
ambulans,5
secepatnya,5
manggil,5
kmr,5
samping,5
mainan,5
perihal,5
pemberian,5
berkesan,5
down,5
terintegrasi,5
masya,5
gunakan,5
tertukar,5
laporan,5
renovasi,5
cuti,5
alesan,5
meat,5
item,5
after,5
rupiah,5
paksa,5
nyuruh,5
melebihi,5
sangat2,5
his,5
pke,5
vegetarian,5
nyolot,5
gagal,5
gpp,5
alas,5
bersih.,5
tingkat,5
igd.,5
saturasi,5
skali,5
rumahsakit,5
bsa,5
alangkah,5
disebut,5
jam.,5
rencana,5
selasa,5
diagnosis,5
masing,5
komplain,5
terbaru,5
lgsg,5
meyakinkan,5
bodo,5
worst,5
asal2an,5
you’re,5
teriak2,5
3hari,5
meninggalkan,5
silahkan,5
dikasi,5
numpuk,5
teratur,5
marahin,5
menyesal,5
dibiarin,5
smoga,5
alloh,5
kagak,5
ybs,5
membeli,5
sang,5
hehehe,5
kira,5
ketinggalan,5
lekas,5
internist,5
make,5
bebas,5
nge,5
humas,5
jatuh,5
merah,5
stgh,5
bwt,5
again,5
macam,5
barusan,5
nemu,5
nyaa,5
-mu,5
penyerahan,5
memenuhi,5
ambulan,5
kencing,5
bengkak,5
menahan,5
mempermudah,5
kebutuhan,5
ngaret,5
said,5
perlakukan,5
he,5
nyata,5
bahaya,5
masker,5
cepat.,5
sampah,5
2023.,5
go,5
spinel,5
perjalanan,5
saya.,5
merepotkan,5
hny,5
did,5
biarin,5
ever,5
tanggapan,5
kantor,5
detik,5
mrk,5
tisu,5
space,5
cihampelas,5
guys,5
terlambat,5
mengeluh,5
meremehkan,5
sekolah,5
would,5
urin,5
a.,5
membeda,5
jln,5
tanggungan,5
seakan,5
sebanyak,5
pengurusan,5
dilarang,5
tertib,5
peningkatan,5
cewe,5
rendah,5
alias,5
anastesi,5
never,5
akal,5
terpisah,5
sebetulnya,5
racikan,5
pengecekan,5
dikatakan,5
okay,5
hehe,5
arti,5
sarana,5
diinfus,5
berkah,5
berkembang,5
tangga,5
tu,5
cantik,5
nihil,5
amal,5
sekali.,5
mengucapkan,5
thn,5
hargai,5
gbu,5
gaji,5
scaling,5
disiapkan,5
ditempatkan,5
tertata,5
pdahal,5
masing2,5
gd,5
nggak,5
endokrin,5
list,5
rinci,5
kenyataan,5
lepas,5
musti,5
didengar,5
gaboleh,5
bank,5
menyelesaikan,5
peka,5
ingat,5
tanyakan,5
merujuk,5
ditegur,5
helpfull,5
apm,5
m.,5
bakalan,5
she,5
mengeluhkan,5
jugaa,5
ka,5
phone,5
misal,5
pipis,5
mudah2an,5
keep,5
memberkati,5
diem,5
ambulance,5
bell,5
sama2,5
dingin,5
mini,5
penjadwalan,5
ketersediaan,5
nuklir,5
buntu,5
bandung.,5
jaminan,5
came,5
diberitahu,5
psikiater,5
pendamping,5
hour,5
duper,5
eeg,5
excellent,5
better,5
1jam,5
hal2,5
seandainya,5
php,5
smpe,5
respect,5
tata,5
didahulukan,5
dimiliki,5
sini.,5
kecepatan,5
menyepelekan,5
kepastian,5
tertulis,5
rude,5
keruangan,5
wait,5
dimarahi,5
hospitality,5
puji,5
dijamin,5
bpk,5
dewasa,5
hak,5
nurani,5
waiting,5
terbuka,5
galak,5
dilempar,5
bwa,5
pelayanannya.,5
tambahan,5
tegur,5
mu,5
infeksi,5
jemput,5
cleaning,5
diterima,5
kebayang,5
ajak,5
virus,5
rating,5
sentral,4
yaudah,4
sejam,4
intonasi,4
bangeettt,4
doa,4
anggap,4
mengeluarkan,4
since,4
kedokteran,4
diharuskan,4
ge,4
family,4
bgs,4
keduanya,4
dinyatakan,4
direspon,4
operation,4
yaaa,4
diparkir,4
smg,4
amazing,4
maksud,4
dibutuhkan,4
lamaaaa,4
dikunjungi,4
pungli,4
number,4
pokonya,4
pagi2,4
sekeliling,4
building,4
menemui,4
didiamkan,4
wasting,4
fetomaternal,4
sembarangan,4
br,4
bp,4
13.00,4
david,4
mirip,4
didn't,4
ditolong,4
kumuh,4
kiranya,4
rumh,4
layanin,4
pelaksanaan,4
view,4
klw,4
skill,4
terlaksana,4
out,4
terbaring,4
dijaga,4
muntah,4
sumpek,4
jl,4
menanggapi,4
lengkap.,4
dl,4
identitas,4
karcis,4
berganti,4
asli,4
administration,4
sebut,4
msuk,4
kesadaran,4
akreditasi,4
car,4
etik,4
panik,4
rincian,4
teguran,4
petunjuk,4
pergantian,4
mendaftarkan,4
took,4
negeri,4
tiket,4
payment,4
mendadak,4
ngeselin,4
6.,4
berantakan,4
timur.,4
suster²nya,4
kedepanya,4
ada.,4
ngasi,4
6.30,4
sebenernya,4
iv,4
membludak,4
cepet2,4
menyelamatkan,4
poor,4
ctscan,4
terorganisir,4
well,4
kmaren,4
sediakan,4
pg,4
kelewat,4
doank,4
anak-anak,4
katanya,4
kotak,4
action,4
formalitas,4
ditunggu,4
ktp,4
drive,4
gelap,4
tipe,4
sekeluarga,4
miskin,4
tks,4
gerak,4
omongan,4
bentak2,4
mengecek,4
had,4
disini.,4
jempol,4
disafir,4
ditimbang,4
irawan,4
tlpn,4
memakan,4
feedback,4
gastro,4
menampung,4
rsud,4
okelah,4
jenis,4
h-1,4
admedika,4
menit.,4
prepare,4
mentang2,4
ditanganin,4
bermasalah,4
kampung,4
available,4
kristen,4
10.,4
ngecek,4
which,4
berbayar,4
segini,4
menangis,4
dipakai,4
google,4
subang,4
terimkasih,4
come,4
penyembuhan,4
menjual,4
maximal,4
c,4
hati2,4
kedalam,4
dilayanin,4
kemajuan,4
kelihatan,4
mengharuskan,4
koas,4
kepentingan,4
gausah,4
terhormat,4
kemari,4
karpet,4
bukti,4
susternya,4
pegang,4
ngak,4
media,4
balas,4
asik,4
ask,4
seseorang,4
menelpon,4
tuju,4
perjuangan,4
alamanda,4
next,4
shg,4
lampu,4
sprti,4
sapa,4
resepsionis,4
menumpuk,4
diundur,4
mengingatkan,4
kambuh,4
dimengerti,4
jabar,4
kelebihan,4
laki-laki,4
picu,4
simple,4
